user_id,age,gender,region_category,joining_date,api_calls_90d,session_minutes_90d,days_since_active,churn_status,session_bucket,api_bucket,churn_risk_score
26944,12,F,Town,2017-10-10,2484,465.04,6,Active,High,High,0
26945,27,F,City,2015-05-03,273,239.95,0,Active,Very Low,Very Low,2
26946,63,M,City,2015-02-13,301,503.55,4,Active,High,Very Low,1
26947,50,F,Village,2017-07-26,2029,534.4,6,Active,High,High,0
26948,62,M,Village,2016-01-02,1958,467.36,1,Active,High,High,0
26949,59,M,Town,2015-10-22,1872,266.53,8,Active,Low,High,1
26950,47,M,Town,2016-09-13,398,457.9,0,Active,High,Low,1
26951,55,F,Village,2017-09-26,1805,108.75,10,Active,Very Low,High,1
26952,35,F,,2017-09-13,217,138.81,31,Silent Churn,Very Low,Very Low,3
26953,59,F,City,2017-01-09,1561,937.79,2,Active,Very High,Low,1
26954,51,M,City,2015-04-23,3273,293.21,1,Active,Low,Very High,1
26955,39,M,City,2017-04-12,317,386.2,3,Active,Low,Very Low,2
26956,41,F,Town,2017-09-21,404,247.0,1,Active,Very Low,Low,2
26957,56,M,City,2016-06-21,2487,1006.74,0,Active,Very High,High,0
26958,20,F,City,2017-10-25,324,414.76,6,Active,Low,Very Low,2
26959,38,M,Town,2015-01-25,288,276.33,21,Silent Churn,Low,Very Low,3
26960,28,M,Village,2017-03-07,272,359.72,16,Silent Churn,Low,Very Low,3
26961,26,F,Town,2015-01-09,9549,478.42,6,Active,High,Very High,0
26962,39,M,Town,2015-12-17,491,462.01,3,Active,High,Low,1
26963,27,F,Town,2016-03-05,9496,1365.14,2,Active,Very High,Very High,0
26964,27,M,Town,2015-12-10,1361,507.13,5,Active,High,Low,1
26965,16,F,Town,2016-01-07,12205,445.9,1,Active,High,Very High,0
26966,36,F,Town,2017-06-16,383,84.65,7,Active,Very Low,Low,2
26967,32,F,Town,2017-10-03,285,425.44,9,Active,Low,Very Low,2
26968,23,M,Village,2016-09-27,352,321.42,1,Active,Low,Low,2
26969,24,F,Village,2017-06-20,389,85.46,10,Active,Very Low,Low,2
26970,22,F,Village,2016-06-23,8260,1203.73,0,Active,Very High,Very High,0
26971,19,F,City,2017-11-13,11668,450.85,1,Active,High,Very High,0
26972,57,F,Town,2016-05-17,1384,169.35,0,Active,Very Low,Low,2
26973,40,M,,2017-07-23,7890,617.89,6,Active,High,Very High,0
26974,27,F,City,2016-01-09,268,466.35,6,Active,High,Very Low,1
26975,55,F,Town,2016-07-03,178,184.98,5,Active,Very Low,Very Low,2
26976,56,F,Village,2017-05-22,298,564.73,2,Active,High,Very Low,1
26977,40,M,,2017-10-15,2138,456.01,11,Active,High,High,0
26978,28,F,,2015-01-31,3221,943.53,2,Active,Very High,Very High,0
26979,29,F,Town,2016-07-05,12782,1072.98,3,Active,Very High,Very High,0
26980,11,M,Town,2015-10-23,1563,845.43,0,Active,Very High,Low,1
26981,28,F,City,2015-11-22,426,261.81,8,Active,Very Low,Low,2
26982,23,F,,2017-12-31,11707,1009.86,0,Active,Very High,Very High,0
26983,63,F,Town,2015-08-03,2645,981.73,0,Active,Very High,High,0
26984,26,M,Town,2015-04-21,1441,721.13,13,Active,Very High,Low,1
26985,42,F,Town,2015-05-26,457,182.71,0,Active,Very Low,Low,2
26986,63,M,City,2016-03-07,1553,443.82,1,Active,High,Low,1
26987,14,F,Town,2016-03-13,2009,314.95,7,Active,Low,High,1
26988,12,F,,2016-07-11,1757,987.24,0,Active,Very High,High,0
26989,31,M,,2016-03-25,2483,467.75,2,Active,High,High,0
26990,12,M,,2015-12-15,8165,572.48,0,Active,High,Very High,0
26991,22,F,City,2015-04-02,6889,891.74,4,Active,Very High,Very High,0
26992,44,M,Town,2017-08-05,311,312.94,0,Active,Low,Very Low,2
26993,26,F,Village,2015-03-27,3208,1086.7,0,Active,Very High,Very High,0
26994,34,M,Village,2017-01-21,12489,997.41,3,Active,Very High,Very High,0
26995,58,F,Village,2015-04-16,10560,1272.28,1,Active,Very High,Very High,0
26996,38,F,,2015-10-16,373,314.83,0,Active,Low,Low,2
26997,37,M,City,2015-02-02,8599,212.44,0,Active,Very Low,Very High,1
26998,52,M,,2016-12-27,523,34.2,13,Active,Very Low,Low,2
26999,40,M,City,2017-03-14,1899,658.9,1,Active,High,High,0
27000,42,M,City,2017-04-18,271,182.42,6,Active,Very Low,Very Low,2
27001,49,F,Town,2015-08-31,18776,450.7,2,Active,High,Very High,0
27002,16,F,Town,2017-09-05,323,477.65,4,Active,High,Very Low,1
27003,19,F,Town,2015-03-02,6584,1055.02,0,Active,Very High,Very High,0
27004,48,F,City,2017-04-04,8975,620.26,6,Active,High,Very High,0
27005,11,M,Town,2016-01-21,7684,720.35,6,Active,Very High,Very High,0
27006,25,F,,2017-10-13,8648,967.94,4,Active,Very High,Very High,0
27007,48,F,Town,2015-04-29,2674,219.04,5,Active,Very Low,High,1
27008,12,F,City,2016-01-24,2393,240.47,5,Active,Very Low,High,1
27009,42,F,City,2016-04-26,323,197.53,3,Active,Very Low,Very Low,2
27010,35,M,Town,2017-05-19,2119,588.8,1,Active,High,High,0
27011,46,F,Town,2015-08-13,355,163.22,2,Active,Very Low,Low,2
27012,36,M,City,2016-08-02,12398,415.25,2,Active,Low,Very High,1
27013,51,M,City,2016-03-13,1951,959.88,5,Active,Very High,High,0
27014,42,M,City,2015-01-30,268,129.84,0,Active,Very Low,Very Low,2
27015,62,F,Town,2015-10-26,8857,741.38,1,Active,Very High,Very High,0
27016,63,F,City,2015-11-23,2102,500.06,0,Active,High,High,0
27017,35,M,City,2015-01-09,2862,349.36,0,Active,Low,High,1
27018,18,F,,2016-02-10,9937,521.22,5,Active,High,Very High,0
27019,11,F,City,2016-07-07,3079,492.92,5,Active,High,Very High,0
27020,10,F,,2015-01-12,286,159.56,3,Active,Very Low,Very Low,2
27021,46,F,Town,2015-03-13,8224,1310.61,6,Active,Very High,Very High,0
27022,41,F,City,2016-09-29,1540,306.42,3,Active,Low,Low,2
27023,31,F,Town,2017-03-16,1383,366.48,0,Active,Low,Low,2
27024,19,F,City,2016-06-04,394,165.86,0,Active,Very Low,Low,2
27025,39,F,City,2017-12-14,291,474.68,0,Active,High,Very Low,1
27026,55,F,Town,2017-05-26,338,126.3,29,Silent Churn,Very Low,Very Low,3
27027,15,F,City,2016-11-15,353,557.45,0,Active,High,Low,1
27028,27,M,Town,2017-01-21,2473,405.84,2,Active,Low,High,1
27029,55,M,Village,2015-03-06,9913,433.08,2,Active,High,Very High,0
27030,21,M,City,2017-07-19,3006,1121.04,0,Active,Very High,Very High,0
27031,51,F,City,2017-11-05,1868,840.15,0,Active,Very High,High,0
27032,52,F,Village,2015-12-19,401,201.42,21,Silent Churn,Very Low,Low,3
27033,18,F,City,2016-10-10,369,162.41,0,Active,Very Low,Low,2
27034,16,M,,2016-07-31,10088,730.98,4,Active,Very High,Very High,0
27035,39,M,Town,2015-11-24,221,230.76,2,Active,Very Low,Very Low,2
27036,20,F,City,2017-09-14,261,382.93,4,Active,Low,Very Low,2
27037,53,M,Village,2017-07-26,6347,268.66,5,Active,Low,Very High,1
27038,50,M,Town,2017-03-03,1653,801.21,3,Active,Very High,High,0
27039,29,F,Town,2017-08-14,297,319.17,27,Silent Churn,Low,Very Low,3
27040,17,F,City,2015-04-16,15158,641.72,5,Active,High,Very High,0
27041,22,F,Town,2015-05-25,10935,776.97,8,Active,Very High,Very High,0
27042,19,M,Village,2015-07-28,340,333.59,2,Active,Low,Very Low,2
27043,51,F,,2017-12-19,8606,891.63,0,Active,Very High,Very High,0
27044,16,M,Town,2015-09-23,484,447.7,1,Active,High,Low,1
27045,62,F,,2015-06-21,2294,517.48,0,Active,High,High,0
27046,18,F,Village,2015-04-19,347,378.86,0,Active,Low,Low,2
27047,42,M,Village,2016-02-17,269,92.58,5,Active,Very Low,Very Low,2
27048,59,F,Village,2015-10-09,381,368.96,3,Active,Low,Low,2
27049,64,M,Town,2016-04-25,1335,425.65,2,Active,Low,Low,2
27050,42,F,Town,2016-06-26,1332,560.63,0,Active,High,Low,1
27051,55,M,Town,2016-03-28,10364,1315.04,0,Active,Very High,Very High,0
27052,45,M,City,2017-07-06,1930,599.25,5,Active,High,High,0
27053,36,M,Town,2017-05-01,13204,1009.14,1,Active,Very High,Very High,0
27054,52,M,City,2016-02-08,253,48.53,12,Active,Very Low,Very Low,2
27055,31,F,City,2017-12-11,584,527.66,0,Active,High,Low,1
27056,23,M,Village,2016-07-26,1210,720.4,1,Active,Very High,Low,1
27057,26,M,,2016-03-15,346,220.34,22,Silent Churn,Very Low,Very Low,3
27058,50,F,Town,2016-12-18,10574,773.07,5,Active,Very High,Very High,0
27059,39,M,City,2015-03-17,2787,639.49,4,Active,High,High,0
27060,56,F,Town,2015-08-22,12349,1040.97,0,Active,Very High,Very High,0
27061,20,F,Town,2015-01-06,2163,359.52,7,Active,Low,High,1
27062,50,F,Village,2015-12-12,9170,1375.26,5,Active,Very High,Very High,0
27063,34,F,Town,2017-02-20,8576,1425.95,4,Active,Very High,Very High,0
27064,21,M,Town,2015-06-26,270,180.67,8,Active,Very Low,Very Low,2
27065,24,F,,2015-06-04,2271,603.13,6,Active,High,High,0
27066,37,F,City,2017-02-23,13116,471.26,2,Active,High,Very High,0
27067,62,F,Town,2016-06-03,344,281.03,3,Active,Low,Very Low,2
27068,21,F,Town,2015-07-24,355,393.06,9,Active,Low,Low,2
27069,34,F,City,2016-08-01,309,453.39,7,Active,High,Very Low,1
27070,44,M,Town,2017-02-04,281,396.73,5,Active,Low,Very Low,2
27071,51,M,Town,2015-09-06,8035,608.83,4,Active,High,Very High,0
27072,63,M,Town,2016-01-06,2121,389.12,1,Active,Low,High,1
27073,49,F,Town,2017-10-06,10728,1240.82,0,Active,Very High,Very High,0
27074,30,M,Village,2016-01-10,1703,563.38,0,Active,High,High,0
27075,63,M,Town,2015-01-05,1518,490.09,1,Active,High,Low,1
27076,27,F,City,2016-09-04,287,502.08,6,Active,High,Very Low,1
27077,54,M,Village,2017-11-21,263,253.16,3,Active,Very Low,Very Low,2
27078,35,F,Village,2017-01-21,1562,876.77,0,Active,Very High,Low,1
27079,19,F,Village,2015-11-28,440,337.68,9,Active,Low,Low,2
27080,52,M,,2016-02-03,2453,304.58,4,Active,Low,High,1
27081,28,M,,2015-02-01,245,114.21,12,Active,Very Low,Very Low,2
27082,55,M,City,2016-04-24,294,355.32,3,Active,Low,Very Low,2
27083,45,M,Town,2015-08-19,1711,724.64,0,Active,Very High,High,0
27084,13,M,City,2015-02-11,1816,457.51,2,Active,High,High,0
27085,37,M,Village,2016-09-03,1895,642.27,5,Active,High,High,0
27086,13,F,City,2015-04-06,391,158.4,14,Active,Very Low,Low,2
27087,28,M,Village,2015-07-19,444,512.08,0,Active,High,Low,1
27088,62,F,City,2017-05-06,1873,666.57,0,Active,High,High,0
27089,53,F,Village,2016-03-28,294,293.41,0,Active,Low,Very Low,2
27090,22,M,Town,2017-10-30,366,382.67,2,Active,Low,Low,2
27091,51,F,Town,2017-05-09,357,483.45,2,Active,High,Low,1
27092,20,F,Town,2015-08-06,1613,831.34,8,Active,Very High,Low,1
27093,13,M,,2016-09-14,356,215.58,12,Active,Very Low,Low,2
27094,21,F,Town,2015-02-04,14315,697.96,0,Active,High,Very High,0
27095,30,M,,2017-04-02,231,209.0,2,Active,Very Low,Very Low,2
27096,48,F,Town,2017-07-26,266,453.77,0,Active,High,Very Low,1
27097,15,F,City,2016-07-08,364,414.82,2,Active,Low,Low,2
27098,54,F,Town,2015-11-11,11908,267.72,4,Active,Low,Very High,1
27099,49,F,City,2017-09-19,483,1048.19,1,Active,Very High,Low,1
27100,46,F,Village,2017-06-01,261,390.53,7,Active,Low,Very Low,2
27101,61,F,Town,2017-07-08,1908,954.71,0,Active,Very High,High,0
27102,44,M,City,2015-03-13,410,314.85,1,Active,Low,Low,2
27103,10,F,,2016-08-30,238,195.05,4,Active,Very Low,Very Low,2
27104,26,M,Town,2016-05-03,7042,469.0,4,Active,High,Very High,0
27105,64,M,Village,2017-10-14,9298,1056.78,0,Active,Very High,Very High,0
27106,20,F,Town,2017-12-13,8623,1043.49,2,Active,Very High,Very High,0
27107,14,M,Town,2016-12-21,1938,977.91,0,Active,Very High,High,0
27108,58,F,Town,2016-10-08,317,177.47,9,Active,Very Low,Very Low,2
27109,16,F,City,2017-06-02,1766,430.31,1,Active,Low,High,1
27110,46,M,City,2017-09-18,1700,230.59,1,Active,Very Low,High,1
27111,18,F,Town,2016-06-27,2741,698.76,1,Active,High,High,0
27112,41,F,Village,2015-04-25,309,114.72,5,Active,Very Low,Very Low,2
27113,64,M,Town,2015-03-20,1924,595.61,1,Active,High,High,0
27114,51,M,City,2016-10-07,461,589.42,3,Active,High,Low,1
27115,18,F,Town,2017-04-06,2572,565.44,6,Active,High,High,0
27116,21,M,City,2015-07-21,10636,460.1,1,Active,High,Very High,0
27117,34,M,City,2015-07-30,1819,433.68,2,Active,High,High,0
27118,18,M,Town,2015-03-29,12550,1361.85,0,Active,Very High,Very High,0
27119,43,F,Town,2016-09-01,490,185.93,6,Active,Very Low,Low,2
27120,59,F,Village,2017-12-04,1461,322.9,12,Active,Low,Low,2
27121,26,F,Town,2017-01-19,1315,692.98,2,Active,High,Low,1
27122,58,M,City,2016-03-05,11884,1428.89,3,Active,Very High,Very High,0
27123,58,F,Town,2015-07-18,281,345.44,6,Active,Low,Very Low,2
27124,28,F,City,2017-01-26,2201,727.34,5,Active,Very High,High,0
27125,49,M,Village,2015-03-18,2319,164.04,1,Active,Very Low,High,1
27126,41,M,,2016-09-02,368,271.55,6,Active,Low,Low,2
27127,45,F,City,2015-02-06,1197,652.32,2,Active,High,Low,1
27128,54,M,Town,2015-12-23,1970,301.89,1,Active,Low,High,1
27129,36,F,Town,2016-05-24,1431,738.42,0,Active,Very High,Low,1
27130,49,F,Town,2017-06-11,2006,202.41,3,Active,Very Low,High,1
27131,34,F,Town,2017-11-21,1857,738.64,7,Active,Very High,High,0
27132,17,F,City,2017-08-02,244,150.51,0,Active,Very Low,Very Low,2
27133,19,F,Town,2017-04-03,318,265.28,0,Active,Very Low,Very Low,2
27134,42,F,,2017-03-09,258,241.69,2,Active,Very Low,Very Low,2
27135,58,M,Village,2015-06-12,1751,975.03,2,Active,Very High,High,0
27136,59,F,City,2015-10-25,349,172.84,14,Active,Very Low,Low,2
27137,29,F,City,2016-12-20,265,401.05,0,Active,Low,Very Low,2
27138,62,F,Town,2017-02-21,1708,805.79,1,Active,Very High,High,0
27139,31,M,,2017-01-01,9220,844.13,2,Active,Very High,Very High,0
27140,32,F,,2016-06-30,10409,896.45,3,Active,Very High,Very High,0
27141,22,F,Town,2016-10-23,2134,336.93,0,Active,Low,High,1
27142,11,M,Town,2015-06-13,410,221.35,1,Active,Very Low,Low,2
27143,21,F,City,2016-08-07,341,164.7,4,Active,Very Low,Very Low,2
27144,20,M,Town,2015-05-01,12120,817.63,1,Active,Very High,Very High,0
27145,14,F,Village,2016-06-11,1960,674.09,4,Active,High,High,0
27146,32,M,,2017-04-11,1552,653.6,0,Active,High,Low,1
27147,17,F,City,2016-01-20,10744,709.01,4,Active,Very High,Very High,0
27148,32,M,City,2016-01-01,318,146.03,9,Active,Very Low,Very Low,2
27149,28,M,Town,2015-05-13,203,234.6,4,Active,Very Low,Very Low,2
27150,51,M,Town,2016-03-20,9634,750.73,0,Active,Very High,Very High,0
27151,18,M,Town,2017-09-07,1216,775.7,1,Active,Very High,Low,1
27152,48,M,City,2017-12-22,1948,367.52,4,Active,Low,High,1
27153,38,F,Town,2017-06-16,283,180.38,3,Active,Very Low,Very Low,2
27154,64,F,City,2015-02-24,10585,638.58,0,Active,High,Very High,0
27155,48,M,Town,2016-01-12,1988,355.72,6,Active,Low,High,1
27156,16,F,City,2015-05-13,360,212.57,0,Active,Very Low,Low,2
27157,57,F,Town,2015-03-24,443,316.47,2,Active,Low,Low,2
27158,47,F,City,2015-08-17,316,559.96,13,Active,High,Very Low,1
27159,53,F,Town,2015-09-09,308,104.23,22,Silent Churn,Very Low,Very Low,3
27160,28,M,Town,2017-10-10,264,243.92,1,Active,Very Low,Very Low,2
27161,58,F,Town,2015-06-07,413,170.89,4,Active,Very Low,Low,2
27162,42,F,City,2015-07-22,208,212.45,0,Active,Very Low,Very Low,2
27163,49,F,Town,2015-04-15,616,417.72,8,Active,Low,Low,2
27164,12,M,,2015-04-12,8632,577.03,5,Active,High,Very High,0
27165,19,M,Town,2015-01-06,13613,1364.25,3,Active,Very High,Very High,0
27166,36,F,Town,2015-12-04,9073,1489.03,1,Active,Very High,Very High,0
27167,17,M,Village,2015-08-21,316,113.07,0,Active,Very Low,Very Low,2
27168,26,M,City,2016-04-25,1854,613.9,2,Active,High,High,0
27169,10,M,City,2017-05-20,1233,630.04,0,Active,High,Low,1
27170,28,M,Village,2017-01-02,221,271.66,9,Active,Low,Very Low,2
27171,53,F,City,2017-07-28,231,229.63,5,Active,Very Low,Very Low,2
27172,10,M,City,2016-12-14,1479,161.33,3,Active,Very Low,Low,2
27173,57,M,City,2016-05-09,1341,488.54,0,Active,High,Low,1
27174,11,M,City,2016-07-18,305,420.5,3,Active,Low,Very Low,2
27175,13,M,Village,2015-07-24,2938,299.15,6,Active,Low,High,1
27176,18,M,,2017-09-02,2133,643.7,4,Active,High,High,0
27177,27,M,Village,2016-01-10,8694,437.47,2,Active,High,Very High,0
27178,57,F,Town,2015-10-26,233,175.19,4,Active,Very Low,Very Low,2
27179,63,M,Town,2015-03-08,7603,442.15,2,Active,High,Very High,0
27180,45,F,Town,2016-07-01,2274,912.14,0,Active,Very High,High,0
27181,16,F,Village,2016-05-01,237,275.17,0,Active,Low,Very Low,2
27182,14,M,Town,2016-01-06,7411,398.75,3,Active,Low,Very High,1
27183,21,F,City,2017-04-06,11011,1285.75,3,Active,Very High,Very High,0
27184,32,M,Town,2017-04-13,251,327.36,3,Active,Low,Very Low,2
27185,53,M,Town,2015-12-09,10242,801.73,0,Active,Very High,Very High,0
27186,56,M,Town,2017-04-16,10177,618.9,0,Active,High,Very High,0
27187,63,M,City,2015-10-10,1816,195.05,0,Active,Very Low,High,1
27188,20,F,,2016-07-08,10122,556.68,0,Active,High,Very High,0
27189,27,M,Town,2015-10-25,11684,486.9,16,Active,High,Very High,1
27190,23,F,Town,2017-05-25,359,465.36,7,Active,High,Low,1
27191,30,F,Town,2017-09-23,13134,438.62,0,Active,High,Very High,0
27192,33,M,City,2016-10-21,368,133.48,10,Active,Very Low,Low,2
27193,49,F,City,2016-09-18,1359,589.76,0,Active,High,Low,1
27194,14,F,Town,2017-01-14,412,442.66,8,Active,High,Low,1
27195,52,F,City,2016-01-05,1748,1038.25,0,Active,Very High,High,0
27196,44,F,Village,2015-09-03,349,284.59,5,Active,Low,Low,2
27197,15,M,Village,2015-12-08,2080,478.65,0,Active,High,High,0
27198,15,M,Village,2015-11-09,1526,320.91,2,Active,Low,Low,2
27199,59,F,Town,2017-02-22,12551,456.92,3,Active,High,Very High,0
27200,12,M,,2015-04-21,1747,922.0,7,Active,Very High,High,0
27201,61,M,Town,2016-10-01,6532,466.72,7,Active,High,Very High,0
27202,14,F,Town,2016-05-07,490,96.22,14,Active,Very Low,Low,2
27203,52,F,City,2015-01-30,243,123.41,1,Active,Very Low,Very Low,2
27204,33,F,,2016-01-08,11031,514.56,12,Active,High,Very High,0
27205,61,F,City,2017-06-16,7121,842.92,1,Active,Very High,Very High,0
27206,42,M,City,2017-06-08,440,237.5,6,Active,Very Low,Low,2
27207,62,F,Town,2017-06-21,1649,870.94,2,Active,Very High,High,0
27208,59,M,,2016-04-26,16519,1025.08,0,Active,Very High,Very High,0
27209,42,F,,2017-06-10,417,138.37,46,Silent Churn,Very Low,Low,3
27210,33,M,Village,2016-05-06,231,150.54,0,Active,Very Low,Very Low,2
27211,27,F,Town,2017-06-28,1903,748.32,0,Active,Very High,High,0
27212,16,F,Town,2015-02-10,279,422.42,0,Active,Low,Very Low,2
27213,49,M,City,2015-02-26,2018,1060.68,0,Active,Very High,High,0
27214,10,F,Town,2017-04-16,9047,1161.13,4,Active,Very High,Very High,0
27215,51,F,Village,2017-01-18,318,98.43,8,Active,Very Low,Very Low,2
27216,12,F,,2015-02-12,2093,288.02,0,Active,Low,High,1
27217,37,F,City,2016-08-21,1471,787.94,2,Active,Very High,Low,1
27218,53,F,City,2016-02-07,489,230.73,18,Silent Churn,Very Low,Low,3
27219,46,F,City,2017-03-06,327,208.82,18,Silent Churn,Very Low,Very Low,3
27220,26,F,City,2017-05-08,2216,379.21,1,Active,Low,High,1
27221,56,F,Town,2015-11-01,2967,998.84,1,Active,Very High,High,0
27222,20,M,City,2017-09-11,10675,526.86,8,Active,High,Very High,0
27223,28,M,Village,2017-09-07,9701,995.65,1,Active,Very High,Very High,0
27224,35,M,Village,2016-05-17,2417,316.63,3,Active,Low,High,1
27225,63,F,City,2016-01-23,342,426.24,2,Active,Low,Very Low,2
27226,53,M,City,2017-02-21,233,199.03,6,Active,Very Low,Very Low,2
27227,21,M,City,2016-12-21,1687,190.34,3,Active,Very Low,High,1
27228,26,F,City,2016-08-22,1525,410.36,3,Active,Low,Low,2
27229,19,F,Town,2015-11-25,13148,1136.59,4,Active,Very High,Very High,0
27230,24,F,Town,2017-07-16,314,629.56,1,Active,High,Very Low,1
27231,30,F,City,2016-02-01,210,303.52,5,Active,Low,Very Low,2
27232,51,M,,2017-11-22,502,304.43,6,Active,Low,Low,2
27233,38,F,Town,2017-03-31,231,472.46,0,Active,High,Very Low,1
27234,34,M,City,2015-09-06,2892,913.25,2,Active,Very High,High,0
27235,47,F,Village,2017-06-06,2400,252.99,0,Active,Very Low,High,1
27236,28,F,Town,2016-12-30,2247,555.97,0,Active,High,High,0
27237,15,M,City,2017-06-19,311,186.1,12,Active,Very Low,Very Low,2
27238,41,F,City,2017-06-24,2814,384.43,0,Active,Low,High,1
27239,61,F,,2015-03-17,8686,1314.43,0,Active,Very High,Very High,0
27240,22,F,City,2017-07-19,219,353.57,1,Active,Low,Very Low,2
27241,49,M,Village,2017-11-01,7840,688.67,2,Active,High,Very High,0
27242,37,F,,2016-01-12,358,468.44,1,Active,High,Low,1
27243,24,M,Town,2015-01-04,2109,438.21,10,Active,High,High,0
27244,55,F,City,2015-08-25,2435,1201.97,1,Active,Very High,High,0
27245,60,F,Town,2016-08-17,2262,1053.34,2,Active,Very High,High,0
27246,38,F,Town,2016-07-04,12647,1082.19,0,Active,Very High,Very High,0
27247,28,F,,2017-05-15,354,345.06,5,Active,Low,Low,2
27248,30,F,City,2015-04-05,251,730.77,1,Active,Very High,Very Low,1
27249,40,M,Town,2017-12-10,12466,1920.49,0,Active,Very High,Very High,0
27250,38,M,City,2017-12-23,1441,591.48,0,Active,High,Low,1
27251,39,M,Town,2017-01-17,187,392.78,4,Active,Low,Very Low,2
27252,36,M,Town,2017-04-18,1931,752.2,3,Active,Very High,High,0
27253,34,F,City,2017-05-31,1832,750.2,0,Active,Very High,High,0
27254,38,F,City,2016-01-13,242,388.61,4,Active,Low,Very Low,2
27255,57,M,,2015-02-11,2316,237.1,1,Active,Very Low,High,1
27256,61,F,City,2016-10-07,2150,865.94,0,Active,Very High,High,0
27257,39,F,City,2016-05-19,1858,362.02,4,Active,Low,High,1
27258,47,F,Village,2016-04-29,336,272.15,0,Active,Low,Very Low,2
27259,44,F,City,2017-03-06,11934,817.86,1,Active,Very High,Very High,0
27260,45,M,Town,2016-09-01,8594,1536.1,0,Active,Very High,Very High,0
27261,62,M,City,2017-08-24,408,345.41,5,Active,Low,Low,2
27262,17,F,Village,2017-12-09,281,374.76,2,Active,Low,Very Low,2
27263,60,F,Village,2015-01-15,1643,692.62,6,Active,High,High,0
27264,27,M,Town,2017-02-14,9393,173.41,9,Active,Very Low,Very High,1
27265,51,M,Town,2017-11-04,8563,469.81,1,Active,High,Very High,0
27266,22,F,City,2016-05-18,1617,1061.94,0,Active,Very High,Low,1
27267,54,M,City,2016-01-13,8439,854.47,0,Active,Very High,Very High,0
27268,44,F,,2017-06-06,295,110.7,25,Silent Churn,Very Low,Very Low,3
27269,13,M,City,2017-05-06,1559,596.44,0,Active,High,Low,1
27270,56,M,City,2015-06-05,1736,144.98,0,Active,Very Low,High,1
27271,54,M,Town,2016-01-03,11187,302.26,2,Active,Low,Very High,1
27272,12,M,Town,2015-05-07,12270,1345.74,0,Active,Very High,Very High,0
27273,20,F,City,2016-11-18,12938,882.89,0,Active,Very High,Very High,0
27274,50,M,,2016-03-13,12924,476.39,5,Active,High,Very High,0
27275,28,F,Town,2017-11-26,10470,530.93,3,Active,High,Very High,0
27276,32,F,City,2016-07-24,2127,891.43,0,Active,Very High,High,0
27277,37,M,Town,2015-07-31,10378,878.44,0,Active,Very High,Very High,0
27278,14,M,City,2016-04-27,502,115.55,13,Active,Very Low,Low,2
27279,20,F,,2016-07-06,14743,593.62,4,Active,High,Very High,0
27280,13,M,Town,2017-08-01,339,533.56,5,Active,High,Very Low,1
27281,12,F,Town,2017-07-09,380,423.84,6,Active,Low,Low,2
27282,58,F,Town,2017-04-10,9558,988.33,2,Active,Very High,Very High,0
27283,15,F,,2016-03-24,244,385.71,7,Active,Low,Very Low,2
27284,49,F,City,2015-09-30,13504,943.21,3,Active,Very High,Very High,0
27285,23,F,Village,2016-07-12,1927,681.31,5,Active,High,High,0
27286,28,F,City,2017-06-07,8391,743.16,1,Active,Very High,Very High,0
27287,23,M,Town,2016-01-24,1571,337.56,0,Active,Low,Low,2
27288,24,M,Village,2015-03-23,1442,737.58,6,Active,Very High,Low,1
27289,44,M,Town,2015-03-22,6533,920.58,0,Active,Very High,Very High,0
27290,28,M,Town,2017-03-28,1838,1016.96,0,Active,Very High,High,0
27291,11,Unknown,Town,2015-01-16,383,327.98,7,Active,Low,Low,2
27292,58,F,City,2015-11-27,200,272.71,5,Active,Low,Very Low,2
27293,45,M,,2016-07-19,9615,436.5,4,Active,High,Very High,0
27294,21,F,Town,2015-10-31,440,570.04,6,Active,High,Low,1
27295,43,F,Village,2016-12-06,277,256.8,3,Active,Very Low,Very Low,2
27296,23,M,City,2015-03-08,303,378.53,0,Active,Low,Very Low,2
27297,55,F,City,2017-11-19,332,501.51,10,Active,High,Very Low,1
27298,30,M,City,2015-04-06,223,433.71,1,Active,High,Very Low,1
27299,64,M,City,2016-12-13,334,77.13,11,Active,Very Low,Very Low,2
27300,53,M,City,2015-05-02,1653,852.59,1,Active,Very High,High,0
27301,22,F,Town,2017-08-25,280,294.54,4,Active,Low,Very Low,2
27302,62,M,Town,2015-08-10,1765,462.07,4,Active,High,High,0
27303,61,M,Town,2017-06-15,293,257.43,7,Active,Very Low,Very Low,2
27304,36,M,City,2017-03-01,276,365.25,1,Active,Low,Very Low,2
27305,25,M,City,2017-04-23,2098,754.87,2,Active,Very High,High,0
27306,42,F,Town,2016-11-03,396,428.85,2,Active,Low,Low,2
27307,34,M,City,2016-11-23,339,381.27,2,Active,Low,Very Low,2
27308,12,F,,2015-06-06,1917,484.53,0,Active,High,High,0
27309,31,F,Village,2015-11-25,7156,1326.43,1,Active,Very High,Very High,0
27310,46,M,Village,2017-09-12,1848,429.12,6,Active,Low,High,1
27311,55,M,Town,2015-06-15,388,122.38,12,Active,Very Low,Low,2
27312,13,F,Town,2015-01-13,10287,1333.32,0,Active,Very High,Very High,0
27313,34,F,City,2016-09-25,1809,357.85,5,Active,Low,High,1
27314,10,M,City,2017-03-29,10605,641.14,5,Active,High,Very High,0
27315,46,F,,2016-07-25,281,373.92,2,Active,Low,Very Low,2
27316,21,F,,2015-02-23,1759,521.57,0,Active,High,High,0
27317,44,F,City,2017-01-26,1450,385.05,8,Active,Low,Low,2
